Loan_ID,Channel,Seller,Interest_Rate,UPB,Loan_Term,Origination_Date,First_Payment_Date,LTV,CLTV,Num_Borrowers,DTI,Borrower_FICO,First_Time_Buyer,Loan_Purpose,Dwelling_Type,Unit_Count,Occupancy,State,Zip,Insurance%,Product,Mortgage_Insurance_Type,Relocation_Indicator,Period,Current_IR,Current_UPB,Age,Mod_Ind,Zero_Bal_Cd,FICO_bins,Term_bins,Current_Status,Origin_Month,Origin_Year
198488835013,R,OTHER,2.6,381000,180,07/2016,09/2016,46,46.0,2.0,21.0,785.0,N,R,CP,1,P,NY,112,0.0,FRM,0.0,N,201906,2.6,319923.78,34,N,Current,780+,<=15 Years,Current,09,2016
242848431308,R,"WELLS FARGO BANK, N.A.",4.0,45000,360,05/2016,07/2016,90,90.0,1.0,18.0,745.0,Y,P,CP,1,P,NY,126,0.0,FRM,0.0,N,201906,4.0,40713.94,36,N,Current,740-780,<= 30 Years,Current,07,2016
121030087615,R,QUICKEN LOANS INC.,4.375,481000,360,06/2016,07/2016,21,21.0,1.0,38.0,685.0,N,C,CP,1,P,NY,100,0.0,FRM,0.0,N,201906,4.375,456060.57,36,N,Current,660-700,<= 30 Years,Current,07,2016
196595667239,C,OTHER,3.25,350000,360,07/2016,09/2016,44,44.0,1.0,41.0,756.0,N,P,CP,1,P,NY,100,0.0,FRM,0.0,N,201906,3.25,323069.01,34,N,Current,740-780,<= 30 Years,Current,09,2016
159978561317,C,"WELLS FARGO BANK, N.A.",4.75,175000,360,04/2016,06/2016,73,73.0,1.0,29.0,807.0,N,C,CP,1,P,NJ,79,0.0,FRM,0.0,N,201906,4.75,166015.53,37,N,Current,780+,<= 30 Years,Current,06,2016
126416160744,R,"CITIMORTGAGE, INC.",3.75,205000,348,06/2016,08/2016,51,51.0,1.0,34.0,788.0,N,P,CP,1,P,NY,100,0.0,FRM,0.0,N,201906,3.75,188254.83,35,N,Current,780+,<= 30 Years,Current,08,2016
189821327642,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",2.875,200000,180,06/2016,08/2016,80,80.0,1.0,29.0,765.0,N,P,CP,1,P,NY,112,0.0,FRM,0.0,N,201906,2.875,122506.53,35,N,Current,740-780,<=15 Years,Current,08,2016
240335328249,R,"CITIMORTGAGE, INC.",3.375,142000,360,05/2016,07/2016,65,65.0,1.0,40.0,801.0,Y,P,CP,1,P,NY,113,0.0,FRM,0.0,N,201906,3.375,133383.0,36,N,Current,780+,<= 30 Years,Current,07,2016
151228751613,R,"WELLS FARGO BANK, N.A.",4.25,57000,360,04/2016,06/2016,68,68.0,2.0,43.0,705.0,Y,P,CP,1,P,NJ,88,0.0,FRM,0.0,N,201906,4.25,53901.08,37,N,Current,700-740,<= 30 Years,Current,06,2016
134011939607,R,"CITIMORTGAGE, INC.",3.5,220000,360,07/2016,09/2016,69,69.0,1.0,49.0,769.0,Y,P,CP,1,P,NY,104,0.0,FRM,0.0,N,201906,3.5,207643.51,34,N,Current,740-780,<= 30 Years,Current,09,2016
130343354812,R,"CITIMORTGAGE, INC.",3.5,211000,240,07/2016,09/2016,39,39.0,2.0,9.0,796.0,N,R,CP,1,P,DC,200,0.0,FRM,0.0,N,201906,3.5,180110.14,34,N,Current,780+,<= 30 Years,Current,09,2016
101098142223,R,OTHER,4.625,76000,360,07/2016,09/2016,37,37.0,1.0,31.0,719.0,N,P,MH,1,P,FL,342,0.0,FRM,0.0,N,201803,4.625,73945.97,19,N,Prepaid,700-740,<= 30 Years,Prepaid,09,2016
109633648333,C,OTHER,4.375,109000,360,08/2016,10/2016,95,95.0,2.0,19.0,736.0,Y,P,MH,1,P,FL,335,30.0,FRM,1.0,N,201906,4.375,102620.55,33,N,Current,700-740,<= 30 Years,Current,10,2016
112726513782,R,OTHER,4.0,66000,360,06/2016,08/2016,80,80.0,2.0,33.0,783.0,N,P,MH,1,S,NV,890,0.0,FRM,0.0,N,201707,4.0,64149.41,12,N,Prepaid,780+,<= 30 Years,Prepaid,08,2016
105321398208,R,OTHER,3.625,216000,360,07/2016,09/2016,51,51.0,2.0,45.0,718.0,Y,P,MH,1,P,CA,919,0.0,FRM,0.0,N,201906,3.625,201887.59,34,N,Current,700-740,<= 30 Years,Current,09,2016
111539636554,C,OTHER,4.0,130000,360,08/2016,10/2016,52,52.0,2.0,21.0,735.0,N,R,MH,1,P,CA,952,0.0,FRM,0.0,N,201906,4.0,123477.58,33,N,Current,700-740,<= 30 Years,Current,10,2016
195183397463,R,"WELLS FARGO BANK, N.A.",4.125,293000,240,06/2016,08/2016,57,57.0,2.0,41.0,722.0,N,R,MH,1,P,CA,934,0.0,FRM,0.0,N,201611,4.125,293000.0,4,N,Prepaid,700-740,<= 30 Years,Prepaid,08,2016
239729807866,C,OTHER,3.875,65000,180,07/2016,10/2016,65,65.0,2.0,43.0,683.0,N,C,MH,1,P,WI,541,0.0,FRM,0.0,N,201906,3.875,55287.35,33,N,Current,660-700,<=15 Years,Current,10,2016
102257947795,R,OTHER,3.5,110000,360,07/2016,09/2016,29,29.0,1.0,21.0,673.0,Y,P,MH,1,P,CA,954,0.0,FRM,0.0,N,201906,3.5,103282.82,34,N,Current,660-700,<= 30 Years,Current,09,2016
219731385223,R,"WELLS FARGO BANK, N.A.",4.375,71000,360,08/2016,10/2016,95,95.0,1.0,33.0,683.0,Y,P,MH,1,P,IN,472,30.0,FRM,1.0,N,201906,4.375,67103.82,33,N,Current,660-700,<= 30 Years,Current,10,2016
216300891762,C,OTHER,3.75,162000,360,07/2016,09/2016,95,95.0,1.0,14.0,697.0,Y,P,MH,1,P,WY,827,30.0,FRM,1.0,N,201906,3.75,145616.8,34,N,Current,660-700,<= 30 Years,Current,09,2016
159069977989,C,OTHER,4.49,66000,360,05/2016,07/2016,80,80.0,1.0,37.0,731.0,N,P,MH,1,P,OH,446,0.0,FRM,0.0,N,201906,4.49,61389.1,36,N,Current,700-740,<= 30 Years,Current,07,2016
159060072194,R,"CALIBER HOME LOANS, INC.",4.25,128000,360,06/2016,08/2016,80,80.0,1.0,44.0,761.0,Y,P,MH,1,P,NV,897,0.0,FRM,0.0,N,201906,4.25,121441.34,35,N,Current,740-780,<= 30 Years,Current,08,2016
179137268912,R,OTHER,4.5,98000,240,08/2016,10/2016,36,48.0,2.0,37.0,651.0,N,C,MH,1,P,OR,974,0.0,FRM,0.0,N,201804,4.5,93592.99,19,N,Prepaid,620-660,<= 30 Years,Prepaid,10,2016
168559927378,B,OTHER,4.75,52000,360,07/2016,09/2016,80,80.0,1.0,45.0,760.0,N,P,MH,1,P,FL,328,0.0,FRM,0.0,N,201906,4.75,49145.27,34,N,Current,740-780,<= 30 Years,Current,09,2016
235202476497,R,OTHER,3.125,162000,180,08/2016,10/2016,80,80.0,2.0,37.0,779.0,N,R,MH,1,P,WA,986,0.0,FRM,0.0,N,201906,3.125,134848.22,33,N,Current,740-780,<=15 Years,Current,10,2016
104100033546,C,OTHER,4.25,156000,360,05/2016,07/2016,95,95.0,1.0,35.0,788.0,N,P,MH,1,P,MI,490,30.0,FRM,1.0,N,201906,4.25,131487.55,36,N,Current,780+,<= 30 Years,Current,07,2016
142643158465,R,"WELLS FARGO BANK, N.A.",4.375,86000,360,07/2016,09/2016,80,80.0,2.0,39.0,809.0,N,P,MH,1,P,NC,284,0.0,FRM,0.0,N,201906,4.375,81814.74,34,N,Current,780+,<= 30 Years,Current,09,2016
215969034789,R,OTHER,4.25,63000,360,07/2016,09/2016,48,58.0,1.0,16.0,669.0,N,R,MH,1,P,WV,263,0.0,FRM,0.0,N,201906,4.25,59394.32,34,N,Current,660-700,<= 30 Years,Current,09,2016
207713680781,C,OTHER,4.875,30000,360,04/2016,06/2016,78,78.0,1.0,30.0,813.0,N,P,MH,1,P,TN,378,0.0,FRM,0.0,N,201712,4.875,29312.63,19,N,Prepaid,780+,<= 30 Years,Prepaid,06,2016
173261237414,R,FINANCE OF AMERICA MORTGAGE LLC,3.75,154000,360,07/2016,09/2016,80,80.0,1.0,49.0,802.0,Y,P,PU,1,P,NM,871,0.0,FRM,0.0,N,201906,3.75,143961.71,34,N,Current,780+,<= 30 Years,Current,09,2016
164385877020,C,PENNYMAC CORP.,2.875,152000,180,07/2016,09/2016,87,87.0,1.0,44.0,700.0,N,R,PU,1,P,MO,633,12.0,FRM,1.0,N,201906,2.875,127611.72,34,N,Current,660-700,<=15 Years,Current,09,2016
104351037435,R,OTHER,2.75,343000,180,08/2016,10/2016,80,80.0,1.0,40.0,762.0,N,P,PU,1,P,AZ,852,0.0,FRM,0.0,N,201906,2.75,289802.63,33,N,Current,740-780,<=15 Years,Current,10,2016
102159429495,C,OTHER,3.375,290000,360,06/2016,08/2016,90,90.0,1.0,21.0,796.0,Y,P,PU,1,P,TX,773,25.0,FRM,1.0,N,201906,3.375,270994.81,35,N,Current,780+,<= 30 Years,Current,08,2016
241424407800,C,OTHER,2.5,249000,180,08/2016,10/2016,72,72.0,2.0,22.0,793.0,N,R,PU,1,P,MO,658,0.0,FRM,0.0,N,201906,2.5,210045.33,33,N,Current,780+,<=15 Years,Current,10,2016
177227048115,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.0,417000,360,04/2016,06/2016,78,78.0,1.0,45.0,805.0,N,P,PU,1,P,CO,805,0.0,FRM,0.0,N,201701,4.0,417000.0,8,N,Prepaid,780+,<= 30 Years,Prepaid,06,2016
197388443321,R,FINANCE OF AMERICA MORTGAGE LLC,3.75,203000,360,08/2016,10/2016,90,90.0,2.0,42.0,733.0,N,P,PU,1,S,AZ,859,25.0,FRM,1.0,N,201906,3.75,191857.7,33,N,Current,700-740,<= 30 Years,Current,10,2016
243031774839,R,OTHER,3.375,306000,360,08/2016,10/2016,72,72.0,1.0,32.0,794.0,N,P,PU,1,P,CA,958,0.0,FRM,0.0,N,201906,3.375,283963.0,33,N,Current,780+,<= 30 Years,Current,10,2016
144496356761,R,OTHER,4.5,70000,360,09/2016,11/2016,80,80.0,2.0,24.0,816.0,N,P,PU,1,I,SC,294,0.0,FRM,0.0,N,201711,4.5,69264.22,13,N,Prepaid,780+,<= 30 Years,Prepaid,11,2016
125122381677,C,"WELLS FARGO BANK, N.A.",3.875,150000,360,06/2016,08/2016,80,80.0,2.0,32.0,807.0,N,P,PU,1,S,FL,346,0.0,FRM,0.0,N,201906,3.875,141179.64,35,N,Current,780+,<= 30 Years,Current,08,2016
240784769141,R,OTHER,3.5,326000,360,08/2016,10/2016,80,80.0,2.0,48.0,804.0,N,P,PU,1,P,IL,600,0.0,FRM,0.0,N,201906,3.5,308208.17,33,N,Current,780+,<= 30 Years,Current,10,2016
151292601307,C,OTHER,3.5,335000,360,08/2016,10/2016,80,80.0,2.0,31.0,739.0,N,P,PU,1,P,MO,630,0.0,FRM,0.0,N,201906,3.5,316953.97,33,N,Current,700-740,<= 30 Years,Current,10,2016
101880815388,R,FREEDOM MORTGAGE CORP.,3.75,188000,351,08/2016,10/2016,80,80.0,1.0,34.0,785.0,N,R,PU,1,P,MD,210,0.0,FRM,0.0,N,201906,3.75,177993.95,33,N,Current,780+,<= 30 Years,Current,10,2016
227809473524,R,FINANCE OF AMERICA MORTGAGE LLC,4.125,169000,360,07/2016,09/2016,75,75.0,1.0,31.0,742.0,N,C,PU,1,I,FL,331,0.0,FRM,0.0,N,201906,4.125,160189.97,34,N,Current,740-780,<= 30 Years,Current,09,2016
190112095258,C,U.S. BANK N.A.,4.5,73000,360,07/2016,09/2016,86,104.0,1.0,35.0,755.0,Y,P,PU,1,P,FL,322,12.0,FRM,1.0,N,201906,4.5,69283.08,34,N,Current,740-780,<= 30 Years,Current,09,2016
164350753322,R,OTHER,3.875,300000,360,07/2016,09/2016,80,80.0,2.0,19.0,806.0,N,C,PU,1,P,WA,980,0.0,FRM,0.0,N,201712,3.875,293218.62,16,N,Prepaid,780+,<= 30 Years,Prepaid,09,2016
107585296365,C,FRANKLIN AMERICAN MORTGAGE COMPANY,3.5,297000,360,08/2016,10/2016,75,75.0,2.0,36.0,798.0,N,P,PU,1,P,AZ,853,0.0,FRM,0.0,N,201906,3.5,278121.66,33,N,Current,780+,<= 30 Years,Current,10,2016
165846370254,R,OTHER,3.625,375000,360,08/2016,10/2016,60,60.0,2.0,30.0,746.0,N,P,PU,1,P,CO,806,0.0,FRM,0.0,N,201906,3.625,352709.86,33,N,Current,740-780,<= 30 Years,Current,10,2016
172140121865,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",3.5,346000,360,08/2016,10/2016,80,80.0,2.0,19.0,811.0,N,P,PU,1,P,OH,430,0.0,FRM,0.0,N,201906,3.5,307129.29,33,N,Current,780+,<= 30 Years,Current,10,2016
114208850812,R,OTHER,3.75,94000,180,06/2016,08/2016,80,80.0,2.0,42.0,668.0,N,C,SF,1,P,IA,510,0.0,FRM,0.0,N,201906,3.75,79935.61,35,N,Current,660-700,<=15 Years,Current,08,2016
187769084264,R,OTHER,3.875,382000,360,06/2016,08/2016,80,80.0,2.0,41.0,749.0,N,C,SF,1,P,NC,276,0.0,FRM,0.0,N,201906,3.875,361555.39,35,N,Current,740-780,<= 30 Years,Current,08,2016
193306565155,R,OTHER,4.875,116000,360,09/2016,11/2016,80,80.0,2.0,25.0,744.0,N,P,SF,1,I,NC,281,0.0,FRM,0.0,N,201906,4.875,110941.58,32,N,Current,740-780,<= 30 Years,Current,11,2016
224490854147,R,OTHER,4.0,146000,360,09/2016,11/2016,97,97.0,2.0,43.0,684.0,Y,P,SF,1,P,AZ,850,35.0,FRM,1.0,N,201906,4.0,138433.08,32,N,Current,660-700,<= 30 Years,Current,11,2016
199772623450,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",2.875,266000,180,06/2016,08/2016,80,80.0,1.0,34.0,797.0,N,P,SF,1,S,NC,281,0.0,FRM,0.0,N,201810,2.875,14071.39,27,N,Prepaid,780+,<=15 Years,Prepaid,08,2016
239233741785,B,OTHER,3.75,100000,360,08/2016,10/2016,49,49.0,2.0,35.0,697.0,N,P,SF,1,I,PA,190,0.0,FRM,0.0,N,201906,3.75,94377.16,33,N,Current,660-700,<= 30 Years,Current,10,2016
209185957619,C,"CALIBER HOME LOANS, INC.",3.5,132000,360,07/2016,09/2016,88,88.0,1.0,44.0,701.0,N,P,SF,1,P,TX,794,25.0,FRM,1.0,N,201906,3.5,124763.92,34,N,Current,700-740,<= 30 Years,Current,09,2016
222628261047,B,"FLAGSTAR BANK, FSB",4.14,131000,360,07/2016,09/2016,41,41.0,1.0,36.0,778.0,N,R,SF,1,I,CA,957,0.0,FRM,0.0,N,201906,4.14,123306.4,34,N,Current,740-780,<= 30 Years,Current,09,2016
170292602051,R,OTHER,3.875,165000,360,06/2016,08/2016,97,97.0,2.0,35.0,788.0,Y,P,SF,1,P,GA,310,35.0,FRM,1.0,N,201906,3.875,155482.56,35,N,Current,780+,<= 30 Years,Current,08,2016
150416422838,R,OTHER,3.625,200000,360,09/2016,11/2016,19,30.0,1.0,35.0,780.0,N,C,SF,1,P,CA,949,0.0,FRM,0.0,N,201906,3.625,189004.21,32,N,Current,740-780,<= 30 Years,Current,11,2016
196280780614,R,OTHER,3.625,171000,360,08/2016,10/2016,90,90.0,1.0,33.0,806.0,N,P,SF,1,S,KY,405,25.0,FRM,1.0,N,201906,3.625,159575.08,33,N,Current,780+,<= 30 Years,Current,10,2016
132786933742,R,OTHER,3.5,198000,360,08/2016,10/2016,47,47.0,2.0,24.0,808.0,N,C,SF,1,P,CA,956,0.0,FRM,0.0,N,201906,3.5,186749.59,33,N,Current,780+,<= 30 Years,Current,10,2016
125363293421,R,QUICKEN LOANS INC.,3.5,503000,360,08/2016,10/2016,69,69.0,2.0,18.0,802.0,N,R,SF,1,P,VA,222,0.0,FRM,0.0,N,201710,3.5,488456.81,13,N,Prepaid,780+,<= 30 Years,Prepaid,10,2016
206133428280,B,"STEARNS LENDING, LLC",4.0,259000,360,08/2016,10/2016,75,75.0,1.0,38.0,675.0,N,C,SF,1,P,CA,956,0.0,FRM,0.0,N,201811,4.0,248699.66,26,N,Prepaid,660-700,<= 30 Years,Prepaid,10,2016
111744114836,R,"WELLS FARGO BANK, N.A.",3.625,380000,360,06/2016,08/2016,80,80.0,2.0,28.0,780.0,N,P,SF,1,P,PA,189,0.0,FRM,0.0,N,201906,3.625,357784.43,35,N,Current,740-780,<= 30 Years,Current,08,2016
199218926434,R,OTHER,3.625,161000,360,08/2016,10/2016,75,75.0,1.0,42.0,772.0,N,R,SF,2,P,WI,546,0.0,FRM,0.0,N,201906,3.625,138829.26,33,N,Current,740-780,<= 30 Years,Current,10,2016
169885601578,R,OTHER,3.875,214000,240,06/2016,08/2016,63,63.0,2.0,26.0,777.0,N,C,SF,1,P,VT,52,0.0,FRM,0.0,N,201906,3.875,191932.39,35,N,Current,740-780,<= 30 Years,Current,08,2016
109072682942,R,OTHER,3.875,110000,360,06/2016,08/2016,83,83.0,2.0,38.0,758.0,N,R,SF,1,P,OH,442,25.0,FRM,1.0,N,201906,3.875,103377.82,35,N,Current,740-780,<= 30 Years,Current,08,2016
223549527650,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",3.875,106000,360,07/2016,09/2016,60,60.0,2.0,31.0,797.0,N,C,SF,1,I,MI,497,0.0,FRM,0.0,N,201808,3.875,102277.57,24,N,Prepaid,780+,<= 30 Years,Prepaid,09,2016
